customer_id,transaction_amount,fraud_flag
CUST01069,1166.15,0
CUST01070,4008.54,0
CUST01070,2518.75,0
CUST01070,4990.7,0
CUST01070,4746.06,0
CUST01070,1773.5,0
CUST01070,2575.23,0
CUST01070,3876.92,0
CUST01070,713.28,0
CUST01070,1659.13,0
CUST01070,2819.78,0
CUST01070,1779.54,0
CUST01070,3478.33,0
CUST01070,765.4,0
CUST01070,2789.96,0
CUST01070,553.28,0
CUST01070,1979.62,0
CUST01070,2760.34,0
CUST01070,906.61,0
CUST01070,3658.65,0
CUST01070,3629.42,0
CUST01070,4331.36,0
CUST01070,1124.19,0
CUST01070,4579.53,0
CUST01070,4760.75,0
CUST01070,4469.11,0
CUST01070,1975.25,0
CUST01070,2108.62,0
CUST01070,2124.48,0
CUST01070,3514.02,0
CUST01071,1457.6,0
CUST01071,1705.53,0
CUST01071,1042.95,0
CUST01071,3704.57,0
CUST01071,3183.24,0
CUST01071,2229.45,0
CUST01071,1848.05,0
CUST01072,6172.26,0
CUST01072,2704.72,0
CUST01072,4985.48,0
CUST01072,9275.28,0
CUST01072,7296.88,0
CUST01072,40.92,0
CUST01072,2030.99,0
CUST01072,5157.31,0
CUST01072,1082.06,0
CUST01072,1248.35,0
CUST01072,1080.47,1
CUST01072,3937.01,0
CUST01072,7133.06,0
CUST01072,3780.75,1
CUST01072,3968.66,0
CUST01072,3334.68,0
CUST01072,2371.05,0
CUST01072,3070.49,0
CUST01072,4820.11,0
CUST01072,4392.66,0
CUST01072,5405.54,1
CUST01072,1997.06,0
CUST01072,5963.6,0
CUST01072,1232.04,1
CUST01072,2635.67,1
CUST01073,5358.64,0
CUST01073,3350.6,0
CUST01073,1867.71,0
CUST01073,5931.12,0
CUST01073,5032.37,0
CUST01073,4591.91,0
CUST01073,2662.86,0
CUST01073,6066.02,0
CUST01073,2435.58,0
CUST01073,4877.64,0
CUST01073,6566.82,0
CUST01073,5040.21,0
CUST01073,3701.81,0
CUST01074,3943.49,0
CUST01074,5358.41,0
CUST01074,1404.05,0
CUST01074,935.32,0
CUST01074,2388.4,0
CUST01074,3115.62,0
CUST01074,3205.82,0
CUST01074,4556.65,1
CUST01074,1203.48,0
CUST01074,257.17,0
CUST01075,3663.0,0
CUST01075,941.17,0
CUST01075,1265.85,0
CUST01075,3072.22,0
CUST01075,3322.16,0
CUST01075,5547.1,0
CUST01075,6817.43,0
CUST01076,3855.71,0
CUST01076,6521.61,0
CUST01076,3334.34,0
CUST01076,598.16,0
CUST01076,3216.24,0
CUST01076,1785.06,1
CUST01076,4162.09,0
CUST01076,6349.07,0
CUST01077,3565.49,0
CUST01077,2349.74,0
CUST01077,3165.14,0
CUST01077,6118.98,0
CUST01077,2232.03,0
CUST01077,3738.94,0
CUST01077,3913.62,0
CUST01077,571.89,0
CUST01077,4161.15,0
CUST01077,2453.37,0
CUST01077,1611.48,0
CUST01077,7028.97,0
CUST01077,5164.1,0
CUST01077,4490.59,0
CUST01077,1333.73,0
CUST01077,1276.74,0
CUST01077,3438.07,0
CUST01078,4016.53,0
CUST01078,866.5,0
CUST01078,3498.41,0
CUST01078,4886.56,0
CUST01078,1866.82,0
CUST01078,1626.71,0
CUST01078,1581.3,0
CUST01078,1294.62,0
CUST01078,4651.74,0
CUST01078,4938.94,0
CUST01078,775.22,0
CUST01078,3311.44,0
CUST01078,2284.79,0
CUST01078,3044.75,0
CUST01078,3283.12,0
CUST01078,5442.43,0
CUST01078,3615.62,0
CUST01078,4567.22,0
CUST01078,3616.7,0
CUST01078,5533.82,0
CUST01079,1471.55,0
CUST01079,6077.9,0
CUST01079,1367.81,0
CUST01079,2077.61,0
CUST01079,2614.41,0
CUST01079,5157.46,0
CUST01079,4223.03,0
CUST01079,4329.29,0
CUST01079,6981.94,0
CUST01079,6743.25,0
CUST01079,4990.96,0
CUST01079,2036.04,0
CUST01079,2867.72,0
CUST01079,816.83,0
CUST01079,4629.03,0
CUST01079,1444.82,0
CUST01079,2316.72,0
CUST01079,2424.91,0
CUST01079,3532.03,0
CUST01079,2576.53,0
CUST01079,2295.88,0
CUST01079,2862.03,0
CUST01079,4501.08,0
CUST01079,5310.88,0
CUST01079,3236.73,0
CUST01079,2986.16,0
CUST01079,2909.45,0
CUST01079,1201.29,0
CUST01079,3734.92,0
CUST01080,1115.67,0
CUST01080,1457.34,0
CUST01080,1453.47,0
CUST01080,2927.16,0
CUST01080,4420.09,0
CUST01080,2107.42,0
CUST01080,6025.67,0
CUST01080,2440.76,0
CUST01081,3411.93,0
CUST01081,326.51,0
CUST01081,1821.46,0
CUST01081,1239.3,0
CUST01081,2924.82,0
CUST01081,1791.51,0
CUST01081,5421.88,0
CUST01081,4585.3,0
CUST01081,5880.87,0
CUST01081,5034.22,0
CUST01081,3332.9,0
CUST01081,4048.32,0
CUST01081,3333.75,0
CUST01081,1596.15,0
CUST01082,1980.42,0
CUST01082,3741.1,0
CUST01082,2486.78,0
CUST01082,2776.94,0
CUST01082,3897.14,0
CUST01082,5643.89,0
CUST01082,4553.56,0
CUST01082,3563.73,0
CUST01082,4523.44,0
CUST01082,855.13,0
CUST01082,4188.19,0
CUST01082,2106.8,0
CUST01082,2950.0,0
CUST01082,3769.59,0
CUST01082,1824.72,0
CUST01082,1433.8,0
CUST01082,7630.72,0
CUST01082,3490.13,0
CUST01082,2414.12,0
CUST01082,4875.41,0
CUST01082,1706.48,0
CUST01082,2508.52,0
CUST01082,5050.4,0
CUST01082,1275.64,0
CUST01082,1682.7,0
CUST01082,323.04,0
CUST01082,6891.6,0
CUST01082,5089.25,0
CUST01082,3069.58,0
CUST01083,585.04,0
CUST01083,4451.66,0
CUST01083,3876.5,0
CUST01083,1226.37,0
CUST01083,2186.45,0
CUST01083,6426.89,0
CUST01083,4458.83,0
CUST01083,1903.34,0
CUST01083,4332.93,0
CUST01083,2206.7,0
CUST01084,4046.64,0
CUST01084,5722.66,0
CUST01084,2539.39,0
CUST01084,454.21,0
CUST01084,1718.21,0
CUST01084,4463.75,0
CUST01084,6766.41,0
CUST01084,4005.56,0
CUST01084,3884.66,0
CUST01084,3123.37,0
CUST01084,5727.56,0
CUST01084,3133.66,0
CUST01084,149.23,0
CUST01084,873.49,0
CUST01084,1662.57,0
CUST01084,654.8,0
CUST01084,6605.48,0
CUST01084,3237.26,0
CUST01084,3214.92,0
CUST01084,3233.54,0
CUST01084,3242.02,0
CUST01084,4361.67,0
CUST01084,3126.46,0
CUST01084,6502.46,0
CUST01084,5087.23,0
CUST01084,1867.72,0
CUST01084,1425.83,0
CUST01084,1187.89,0
CUST01084,2521.81,0
CUST01085,3034.8,0
CUST01085,1979.5,0
CUST01085,1004.07,0
CUST01085,2152.18,0
CUST01085,2090.56,0
CUST01085,4428.6,0
CUST01085,4311.13,0
CUST01085,4678.17,0
CUST01085,2764.17,0
CUST01085,3872.99,0
CUST01085,1444.99,0
CUST01085,2374.72,0
CUST01086,6256.06,0
CUST01086,3881.95,0
CUST01086,1350.54,0
CUST01086,4094.12,0
CUST01086,2027.09,0
CUST01086,5637.26,0
CUST01086,252.14,0
CUST01086,3461.21,0
CUST01087,727.69,0
CUST01087,4070.97,0
CUST01087,3167.35,0
CUST01087,2941.48,0
CUST01087,4929.95,0
CUST01087,5251.84,0
CUST01087,3402.23,0
CUST01087,1700.44,0
CUST01087,1850.34,0
CUST01087,4933.43,0
CUST01087,4589.82,0
CUST01087,4439.42,0
CUST01087,4619.61,0
CUST01087,1206.99,0
CUST01087,4041.03,0
CUST01087,2611.48,0
CUST01087,1178.96,0
CUST01087,5711.13,0
CUST01087,3826.56,0
CUST01087,4362.2,0
CUST01087,2400.23,0
CUST01087,5790.98,0
CUST01088,2633.78,0
CUST01088,204.11,0
CUST01088,4759.8,0
CUST01088,5293.31,0
CUST01088,4622.2,0
CUST01088,2640.22,0
CUST01088,2151.87,0
CUST01088,4095.5,0
CUST01088,4602.8,0
CUST01088,3946.12,0
CUST01088,5326.4,0
CUST01088,1895.89,0
CUST01088,438.95,0
CUST01088,6337.38,0
CUST01088,824.25,0
CUST01088,788.21,0
CUST01088,4819.29,0
CUST01088,1317.43,0
CUST01088,3747.45,0
CUST01088,965.48,0
CUST01088,1586.7,0
CUST01088,3205.78,0
CUST01089,4228.62,0
CUST01089,2093.05,0
CUST01089,4081.25,0
CUST01089,4078.39,0
CUST01089,996.91,0
CUST01089,1126.91,0
CUST01089,3181.55,0
CUST01089,3225.22,0
CUST01089,886.07,0
CUST01089,6339.98,0
CUST01089,3582.59,0
CUST01089,1787.58,0
CUST01089,182.01,0
CUST01089,5760.42,0
CUST01089,4302.85,0
CUST01089,3321.46,0
CUST01089,4894.74,0
CUST01089,3205.39,0
CUST01089,434.9,0
CUST01089,1361.25,0
CUST01089,2207.73,0
CUST01090,1011.3,0
CUST01090,4184.66,0
CUST01090,5169.79,0
CUST01090,2997.17,0
CUST01090,2596.45,0
CUST01090,217.42,0
CUST01090,1543.1,0
CUST01090,4907.12,0
CUST01090,1101.14,0
CUST01090,2199.57,0
CUST01090,5398.95,0
CUST01090,3329.05,0
CUST01090,3177.84,0
CUST01090,1300.83,0
CUST01090,1919.28,0
CUST01090,5221.15,0
CUST01090,3822.53,0
CUST01090,352.68,0
CUST01090,1631.45,0
CUST01090,128.97,0
CUST01090,2890.22,0
CUST01090,4884.96,0
CUST01090,4097.34,0
CUST01090,4358.7,0
CUST01091,1568.59,0
CUST01091,4920.88,0
CUST01091,3947.44,0
CUST01091,954.79,0
CUST01091,4385.75,0
CUST01091,2965.23,0
CUST01091,1554.21,0
CUST01091,3807.56,0
CUST01091,2261.63,0
CUST01091,516.96,0
CUST01091,6953.59,0
CUST01091,6466.0,0
CUST01091,5092.09,0
CUST01091,2739.99,0
CUST01091,5703.47,0
CUST01091,1925.83,0
CUST01091,363.85,0
CUST01092,1147.77,0
CUST01092,3425.83,0
CUST01092,495.38,0
CUST01092,4622.08,0
CUST01092,6290.46,0
CUST01092,3154.45,0
CUST01092,885.43,0
CUST01092,5656.41,0
CUST01092,2969.89,0
CUST01092,3965.15,0
CUST01092,2862.87,0
CUST01092,1868.02,0
CUST01092,2623.88,0
CUST01092,171.46,0
CUST01092,3957.23,0
CUST01092,999.47,0
CUST01092,2947.29,0
CUST01092,462.56,0
CUST01092,3327.5,0
CUST01092,611.75,0
CUST01092,1736.63,0
CUST01092,3265.08,0
CUST01092,3306.55,0
CUST01092,2409.61,0
CUST01092,4041.43,0
CUST01092,3931.73,0
CUST01092,4227.66,0
CUST01092,2030.92,0
CUST01093,2219.87,0
CUST01093,1860.0,0
CUST01093,6218.2,0
CUST01093,4241.11,0
CUST01093,3688.42,0
CUST01093,2798.12,0
CUST01094,2360.26,0
CUST01094,5376.21,0
CUST01094,5838.02,0
CUST01094,7237.78,0
CUST01094,5229.86,0
CUST01094,200.41,0
CUST01094,199.42,0
CUST01094,5785.33,0
CUST01094,1630.5,0
CUST01094,4405.31,0
CUST01094,4373.38,0
CUST01094,4983.44,0
CUST01094,1875.62,0
CUST01094,5169.13,0
CUST01094,3457.82,0
CUST01094,2892.23,0
CUST01094,1148.43,0
CUST01094,1044.44,0
CUST01094,1270.28,0
CUST01094,4990.49,0
CUST01094,4863.48,0
CUST01094,3552.02,0
CUST01094,230.92,0
CUST01095,5533.03,0
CUST01095,3425.88,0
CUST01095,4433.92,0
CUST01095,2193.58,0
CUST01095,1027.27,0
CUST01095,6901.64,0
CUST01095,5569.1,0
CUST01095,2076.59,0
CUST01095,2982.77,0
CUST01095,1325.36,0
CUST01095,5264.78,0
CUST01095,3306.7,0
CUST01095,4788.47,0
CUST01095,5377.45,0
CUST01095,2697.88,0
CUST01095,180.76,0
CUST01095,2624.41,0
CUST01096,3976.61,0
CUST01096,4095.45,0
CUST01096,2483.98,0
CUST01096,3954.93,0
CUST01096,3555.09,0
CUST01096,2657.2,0
CUST01096,1152.65,0
CUST01096,3161.9,0
CUST01096,2807.28,0
CUST01096,2061.59,0
CUST01096,4251.23,0
CUST01096,2179.57,0
CUST01096,1193.21,0
CUST01096,324.97,0
CUST01096,1019.95,0
CUST01097,3567.94,0
CUST01097,2802.95,0
CUST01097,1843.75,0
CUST01097,3506.39,0
CUST01097,1309.26,0
CUST01097,2671.59,0
CUST01098,5795.92,0
CUST01098,1756.2,0
CUST01098,164.11,1
CUST01098,4195.17,0
CUST01098,185.31,0
CUST01098,1336.5,1
CUST01098,4447.28,0
CUST01098,2560.69,0
CUST01098,2933.37,0
CUST01098,2741.09,1
CUST01098,4201.63,1
CUST01098,4321.93,0
CUST01098,1244.77,1
CUST01098,278.64,0
CUST01098,1995.77,0
CUST01098,2479.25,0
CUST01098,3819.98,0
CUST01098,1524.88,0
CUST01098,1447.59,0
CUST01098,472.22,0
CUST01098,2802.36,1
CUST01098,2869.83,0
CUST01098,4428.73,0
CUST01098,5892.94,1
CUST01098,984.19,0
CUST01098,380.93,1
CUST01098,2837.11,0
CUST01098,4027.96,0
CUST01098,2340.27,1
CUST01099,3358.49,0
CUST01099,2006.95,0
CUST01099,1681.17,0
CUST01099,4690.63,0
CUST01099,1650.55,0
CUST01099,3508.03,0
CUST01099,1080.68,0
CUST01099,2749.69,0
CUST01099,501.82,0
CUST01099,4976.18,0
CUST01099,692.3,0
CUST01099,314.86,0
CUST01099,4702.52,0
CUST01099,905.76,0
CUST01099,3452.49,0
CUST01099,4421.06,0
CUST01099,2934.25,0
CUST01099,2929.93,0
CUST01099,1746.84,0
CUST01099,2616.86,0
CUST01100,5619.85,0
CUST01100,6228.42,0
CUST01100,4693.39,0
CUST01100,5729.94,0
CUST01100,4103.1,0
CUST01100,4319.5,0
CUST01100,2275.14,0
CUST01100,735.93,0
CUST01100,2106.72,0
CUST01100,3982.85,0
CUST01100,3754.78,0
CUST01100,869.75,0
CUST01100,2405.69,0
CUST01100,1470.02,0
CUST01100,5527.04,0
CUST01101,1159.5,0
CUST01101,1366.67,0
CUST01101,2020.65,0
CUST01101,3072.83,0
CUST01101,3578.06,0
CUST01101,5296.62,0
CUST01101,950.03,0
CUST01101,952.78,0
CUST01101,1271.75,0
CUST01101,3978.86,0
CUST01101,3533.01,0
CUST01101,2084.56,0
CUST01101,6178.49,0
CUST01101,2772.73,0
CUST01102,3661.2,0
CUST01102,351.01,0
CUST01102,2388.37,0
CUST01102,3937.25,0
CUST01102,6939.21,0
CUST01102,2695.05,0
CUST01102,2858.27,0
CUST01102,3315.94,0
CUST01102,4351.61,0
CUST01102,328.54,0
CUST01102,4558.45,0
CUST01102,3866.32,0
CUST01102,3490.37,0
CUST01102,5532.98,0
CUST01102,354.92,0
CUST01102,1981.08,0
CUST01102,4547.28,0
CUST01102,1985.44,0
CUST01102,6000.43,0
CUST01102,2877.62,0
CUST01102,2330.75,0
CUST01102,5340.2,0
CUST01102,4126.93,0
CUST01102,4532.73,0
CUST01102,3427.03,0
CUST01102,3444.06,0
CUST01103,1507.93,0
CUST01103,2724.65,0
CUST01103,4173.88,0
CUST01103,1527.66,0
CUST01103,706.98,0
CUST01103,3589.64,0
CUST01103,5403.96,0
CUST01103,7488.96,0
CUST01103,3845.59,0
CUST01103,3305.12,0
CUST01103,1191.87,0
CUST01103,593.83,0
CUST01103,6097.56,0
CUST01103,2670.55,0
CUST01104,5767.63,0
CUST01104,3808.64,0
CUST01104,4688.09,0
CUST01104,4358.38,0
CUST01104,1102.87,0
CUST01104,5000.18,0
CUST01104,4617.3,0
CUST01104,688.37,0
CUST01104,6144.56,0
CUST01104,1179.01,0
CUST01104,4867.08,0
CUST01104,2230.7,0
CUST01104,2937.61,0
CUST01104,5714.47,0
CUST01104,5713.41,0
CUST01104,3420.07,0
CUST01104,5036.46,0
CUST01104,3926.0,0
CUST01104,5386.92,0
CUST01104,2717.33,0
CUST01105,3592.42,0
CUST01105,5302.66,0
CUST01105,3528.29,0
CUST01105,1962.71,0
CUST01105,291.97,0
CUST01105,582.65,0
CUST01105,2912.16,0
CUST01105,3049.76,0
CUST01105,1502.82,0
CUST01105,81.09,0
CUST01105,3562.04,0
CUST01105,1680.3,0
CUST01105,2580.13,0
CUST01105,2601.93,0
CUST01106,2990.83,0
CUST01106,2947.59,0
CUST01106,2865.79,0
CUST01106,40.31,0
CUST01106,726.15,0
CUST01106,1491.6,0
CUST01106,4637.02,0
CUST01106,121.91,0
CUST01106,1359.23,0
CUST01106,2697.25,0
CUST01106,2960.19,0
CUST01106,7469.21,0
CUST01106,4531.49,0
CUST01106,4934.76,0
CUST01106,3669.3,0
CUST01106,4557.38,0
CUST01106,2101.37,0
CUST01106,478.71,0
CUST01106,5715.53,0
CUST01106,78.84,0
CUST01106,4087.56,0
CUST01106,3114.85,0
CUST01106,2933.37,0
CUST01106,4678.56,0
CUST01106,384.51,0
CUST01106,1611.05,0
CUST01106,2300.39,0
CUST01106,583.87,0
CUST01106,1510.83,0
CUST01107,2610.1,0
CUST01107,4566.86,0
CUST01107,3868.29,0
CUST01107,2391.86,0
CUST01107,4227.38,0
CUST01107,4946.91,0
CUST01107,6573.11,0
CUST01107,677.32,0
CUST01107,1616.37,0
CUST01107,3404.22,0
CUST01107,2785.68,0
CUST01107,4716.19,0
CUST01107,49.56,0
CUST01107,4054.69,0
CUST01107,3777.01,0
CUST01107,2539.28,0
CUST01107,2640.18,0
CUST01107,7664.1,0
CUST01107,2041.07,0
CUST01107,729.73,0
CUST01107,2215.82,0
CUST01107,3840.11,0
CUST01108,5689.45,0
CUST01108,1644.82,0
CUST01108,2166.09,0
CUST01108,4334.51,0
CUST01108,5309.58,0
CUST01108,4143.87,0
CUST01108,5570.17,0
CUST01108,3121.59,0
CUST01108,2636.66,0
CUST01108,5747.85,0
CUST01108,216.78,0
CUST01108,2.87,0
CUST01108,395.02,0
CUST01109,4400.95,0
CUST01109,3568.43,0
CUST01109,1183.57,0
CUST01109,342.12,0
CUST01109,3125.54,0
CUST01109,1413.99,0
CUST01109,5770.75,0
CUST01110,647.29,0
CUST01110,5233.63,0
CUST01110,3090.0,0
CUST01110,1613.27,0
CUST01110,4521.59,0
CUST01110,4883.27,0
CUST01110,1783.59,0
CUST01110,7528.16,0
CUST01110,5184.67,0
CUST01110,2349.46,0
CUST01110,1823.62,0
CUST01110,2812.12,0
CUST01110,1120.79,0
CUST01110,3459.05,0
CUST01110,2905.66,0
CUST01110,915.64,0
CUST01110,1365.98,0
CUST01110,1945.2,0
CUST01110,1896.16,0
CUST01110,2380.58,0
CUST01110,1137.77,0
CUST01110,1292.96,0
CUST01111,1834.41,0
CUST01111,870.82,0
CUST01111,3579.24,0
CUST01111,2743.58,0
CUST01111,1977.82,0
CUST01111,900.37,0
CUST01111,653.23,0
CUST01111,3984.88,0
CUST01111,3965.12,0
CUST01111,2851.21,0
CUST01111,1163.75,0
CUST01111,5533.71,0
CUST01112,3908.45,0
CUST01112,3685.09,0
CUST01112,814.13,0
CUST01112,5359.42,0
CUST01112,4044.13,0
CUST01112,1464.11,0
CUST01112,469.06,0
CUST01112,2525.53,0
CUST01112,4094.24,0
CUST01112,273.5,0
CUST01112,2059.85,0
CUST01112,2853.24,0
CUST01112,1680.84,0
CUST01112,360.28,0
CUST01112,1769.64,0
CUST01112,3222.97,0
CUST01112,761.35,0
CUST01113,5287.48,0
CUST01113,3679.04,0
CUST01113,147.26,0
CUST01113,4086.76,0
CUST01113,2800.9,0
CUST01113,3261.82,0
CUST01113,1697.98,0
CUST01113,2176.82,0
CUST01113,5911.56,0
CUST01113,2525.96,0
CUST01113,1061.37,0
CUST01113,1442.77,0
CUST01113,5250.29,0
CUST01113,5619.34,0
CUST01113,3876.69,0
CUST01114,3740.1,0
CUST01114,87.16,0
CUST01114,6507.96,0
CUST01114,3175.89,0
CUST01114,4815.42,0
CUST01114,2904.8,0
CUST01114,2257.18,0
CUST01114,1691.63,0
CUST01114,7850.63,0
CUST01114,3351.87,0
CUST01114,5286.83,0
CUST01114,4188.15,0
CUST01114,3892.42,0
CUST01114,3615.82,0
CUST01114,4516.19,0
CUST01114,4476.78,0
CUST01114,3542.57,0
CUST01114,428.46,0
CUST01114,3360.63,0
CUST01114,1026.34,0
CUST01114,7859.0,0
CUST01114,5987.61,0
CUST01114,2389.57,0
CUST01115,507.58,0
CUST01115,115.66,0
CUST01115,2115.41,0
CUST01115,678.94,0
CUST01115,697.09,0
CUST01115,879.28,0
CUST01115,2007.1,0
CUST01115,2677.24,0
CUST01115,2570.07,0
CUST01116,3801.31,0
CUST01116,1872.71,0
CUST01116,6134.0,0
CUST01116,3630.9,0
CUST01116,1468.83,0
CUST01116,5573.95,0
CUST01116,2749.9,0
CUST01116,3430.85,0
CUST01116,3820.9,0
CUST01116,107.14,0
CUST01116,5590.78,0
CUST01116,1446.4,0
CUST01116,3113.98,0
CUST01116,97.2,0
CUST01116,3812.36,0
CUST01116,6887.4,0
CUST01116,2375.02,0
CUST01116,3914.46,0
CUST01117,2538.54,0
CUST01117,4374.94,0
CUST01117,4611.74,0
CUST01117,3682.11,0
CUST01117,3233.94,0
CUST01118,5703.84,0
CUST01118,761.35,0
CUST01118,4608.06,0
CUST01118,3155.82,0
CUST01118,1867.85,0
CUST01118,1797.71,0
CUST01118,3237.95,0
CUST01118,3102.87,0
CUST01118,4223.24,0
CUST01118,2517.17,0
CUST01118,3005.08,0
CUST01118,4490.22,0
CUST01118,1782.68,0
CUST01118,4000.3,0
CUST01118,5034.35,0
CUST01118,4541.91,0
CUST01118,3951.6,0
CUST01119,278.28,0
CUST01119,1979.83,0
CUST01119,1540.2,0
CUST01119,4658.15,0
CUST01119,3318.52,0
CUST01119,1088.1,0
CUST01119,585.13,0
CUST01119,2446.67,0
CUST01119,5303.52,0
CUST01119,3052.07,0
CUST01119,902.69,0
CUST01119,1630.04,0
CUST01119,3864.39,0
CUST01119,1727.34,0
CUST01119,3991.49,0
CUST01119,1248.77,0
CUST01119,4407.4,0
CUST01120,6416.97,0
CUST01120,1610.37,0
CUST01120,2345.76,0
CUST01120,2844.7,0
CUST01120,3488.17,0
CUST01120,3052.42,0
CUST01120,4376.84,0
CUST01120,3317.97,0
CUST01120,4667.79,0
CUST01120,2939.02,0
CUST01120,2451.03,0
CUST01120,3867.34,0
CUST01120,2897.75,0
CUST01120,2928.36,0
CUST01120,3924.65,0
CUST01120,4076.88,0
CUST01120,452.59,0
CUST01120,5185.43,0
CUST01120,5020.13,0
CUST01120,3590.93,0
CUST01120,46.14,0
CUST01120,1470.5,0
CUST01120,1332.76,0
CUST01120,4549.03,0
CUST01120,2627.84,0
CUST01121,5806.56,0
CUST01121,874.73,0
CUST01121,4147.78,0
CUST01121,2727.75,0
CUST01121,4585.35,0
CUST01121,4494.2,0
CUST01121,596.34,0
CUST01121,4916.83,0
CUST01121,928.52,0
CUST01121,5202.75,0
CUST01121,4076.8,0
CUST01121,2008.32,0
CUST01121,3692.43,0
CUST01121,2653.4,0
CUST01121,7044.22,0
CUST01121,4153.45,0
CUST01121,5659.57,0
CUST01121,4004.42,0
CUST01121,3677.59,0
CUST01121,1545.49,0
CUST01121,1419.32,0
CUST01121,1886.51,0
CUST01121,3001.09,0
CUST01121,1842.28,0
CUST01121,1417.35,0
CUST01121,2543.68,0
CUST01122,4628.73,0
CUST01122,2422.24,0
CUST01122,1890.48,0
CUST01122,3392.52,0
CUST01122,1080.04,0
CUST01122,4286.0,0
CUST01122,28.2,0
CUST01122,795.41,0
CUST01122,2856.66,0
CUST01122,3017.22,0
CUST01123,3596.26,0
CUST01123,2541.24,0
CUST01123,3628.19,0
CUST01123,2353.92,0
CUST01123,2729.3,0
CUST01123,4935.38,0
CUST01123,987.43,0
CUST01123,2246.01,0
CUST01123,3677.12,0
CUST01124,3341.07,0
CUST01124,2262.9,0
CUST01124,4121.07,0
CUST01124,2293.05,0
CUST01124,853.29,0
CUST01124,1233.73,0
CUST01124,1849.75,0
CUST01124,185.21,0
CUST01124,315.97,0
CUST01124,5195.23,0
CUST01124,2899.88,0
CUST01124,1444.59,0
CUST01124,3268.36,0
CUST01124,962.76,0
CUST01124,798.53,0
CUST01124,16.01,0
CUST01124,581.3,0
CUST01124,3029.1,0
CUST01124,2357.64,0
CUST01124,2388.31,0
CUST01124,868.56,0
CUST01124,1830.21,0
CUST01124,4287.29,0
CUST01124,1806.46,0
CUST01124,3865.31,0
CUST01124,3334.28,0
CUST01124,1682.85,0
CUST01124,1910.66,0
CUST01125,3121.2,0
CUST01125,5129.1,0
CUST01125,459.73,0
CUST01125,2255.82,0
CUST01125,2712.62,0
CUST01125,3987.24,0
CUST01125,2905.51,0
CUST01125,3665.52,0
CUST01125,3302.34,0
CUST01125,2778.91,0
CUST01125,4070.84,0
CUST01125,2973.95,0
CUST01125,3383.86,0
CUST01125,2964.42,0
CUST01125,2132.84,0
CUST01125,4784.54,0
CUST01125,5552.32,0
CUST01125,2561.02,0
CUST01125,737.76,0
CUST01125,4847.17,0
CUST01125,1196.53,0
CUST01125,5753.6,0
CUST01125,5396.89,0
CUST01125,3104.49,0
CUST01125,1288.85,0
CUST01125,3232.05,0
CUST01125,2661.6,0
CUST01125,2218.45,0
CUST01125,6067.91,0
CUST01126,3914.64,0
CUST01126,6551.65,0
CUST01126,4883.24,0
CUST01126,4688.5,0
CUST01126,5056.26,0
CUST01126,4662.09,0
CUST01126,2494.33,0
CUST01126,1157.65,0
CUST01126,183.18,0
CUST01127,75.73,0
CUST01127,1773.13,0
CUST01127,3234.66,0
CUST01127,3422.62,0
CUST01127,1434.51,0
CUST01127,3696.87,0
CUST01127,6041.66,0
CUST01127,2228.07,0
CUST01127,1887.23,0
CUST01127,4508.39,0
CUST01127,5917.44,0
CUST01127,1576.73,0
CUST01127,655.99,0
CUST01127,1276.42,0
CUST01127,2190.47,0
CUST01127,4723.58,0
CUST01127,5456.8,0
CUST01127,2012.45,0
CUST01127,5193.76,0
CUST01127,2643.41,0
CUST01127,1851.13,0
CUST01127,2027.58,0
CUST01127,4676.84,0
CUST01127,3912.32,0
CUST01127,5549.53,0
CUST01127,1657.43,0
CUST01127,293.06,0
CUST01127,4390.47,0
CUST01127,871.94,0
CUST01128,4291.52,0
CUST01128,7148.07,0
CUST01128,3408.28,0
CUST01128,297.71,0
CUST01128,6491.79,0
CUST01128,5466.41,0
CUST01128,6390.19,0
CUST01128,3806.67,0
CUST01128,556.75,0
CUST01128,3468.92,0
CUST01128,679.94,0
CUST01128,2865.74,0
CUST01128,3033.0,0
CUST01128,2868.69,0
CUST01129,1005.55,0
CUST01129,4243.12,0
CUST01129,3283.09,0
CUST01129,3989.94,0
CUST01129,1399.72,0
CUST01129,1002.5,0
CUST01129,2959.41,0
CUST01129,1686.52,0
CUST01129,1804.19,0
CUST01129,3697.43,0
CUST01129,5440.05,0
CUST01129,731.18,0
CUST01129,3079.98,0
CUST01129,1408.3,0
CUST01129,3319.27,0
CUST01129,2459.58,0
CUST01129,4189.17,0
CUST01129,43.52,0
CUST01129,4319.42,0
CUST01129,1343.92,0
CUST01130,982.3,0
CUST01130,3729.23,0
CUST01130,1330.5,0
CUST01130,3344.13,0
CUST01130,4723.53,0
CUST01130,4663.29,0
CUST01130,1346.86,0
CUST01130,240.54,0
CUST01130,1753.92,0
CUST01130,708.02,0
CUST01130,5106.83,0
CUST01130,507.74,0
CUST01130,1314.69,0
CUST01130,4832.05,0
CUST01130,3628.37,0
CUST01130,7853.06,0
CUST01130,1336.93,0
CUST01130,163.85,0
CUST01130,2483.14,0
CUST01130,2192.05,0
CUST01131,3468.69,0
CUST01131,76.65,0
CUST01131,2426.25,0
CUST01131,3873.77,0
CUST01131,5314.8,0
CUST01131,4185.15,0
CUST01131,786.0,0
CUST01131,3366.74,0
CUST01131,3246.62,0
CUST01131,1542.67,0
CUST01131,2250.4,0
CUST01131,3641.62,0
